customer_id,first_name,last_name,gender,age,email,phone,city_id,customer_type,registration_date,preferred_contact,occupation,annual_income,marital_status
CUS004425,Vikram,Reddy,Male,45,vikram.reddy4425@gmail.com,9178688709,C036,Returning,20-04-2024,WhatsApp,Engineer,462072,married
CUS004426,Vikram,Reddy,MALE,55,vikram.reddy4426@gmail.com,9866815634,C009,Returning,09-08-2024,Email,Engineer,923342,married
CUS004427,Rahul,Singh,MALE,61,rahul.singh4427@gmail.com,9165013058,C223,Returning,14-07-2024,Email,Engineer,2802953,Married
CUS004428,Rahul,Patel,Male,43,rahul.patel4428@gmail.com,9329501927,C072,premium,25-01-2024,Phone,Doctor,2475508,Married
CUS004429,Sneha,Iyer,FEMALE,56,sneha.iyer4429@gmail.com,9486671131,C009,premium,25-07-2024,Email,Business,2080961,Married
CUS004430,Priya,Nair,MALE,45,priya.nair4430@gmail.com,9777155906,C151,premium,20-10-2024,WhatsApp,Engineer,988253,Single
CUS004431,Ananya,Singh,MALE,25,ananya.singh4431@gmail.com,9292790970,C002,premium,12-07-2024,Email,Doctor,1605982,Single
CUS004432,Ananya,Iyer,male,49,ananya.iyer4432@gmail.com,9518497268,C085,Returning,13-01-2024,WhatsApp,Business,1592604,Single
CUS004433,Vikram,Reddy,FEMALE,51,vikram.reddy4433@gmail.com,9328137839,C193,Premium,03-07-2024,Phone,Teacher,2128948,Married
CUS004434,Ananya,Sharma,FEMALE,32,ananya.sharma4434@gmail.com,9344347065,C169,Premium,05-02-2024,Phone,Teacher,1639603,married
CUS004435,Aarav,Patel,Male,48,aarav.patel4435@gmail.com,9203702015,C179,New,27-02-2024,Email,Doctor,2778055,Single
CUS004436,Vikram,Singh,Female,22,vikram.singh4436@gmail.com,9903975125,C190,Returning,19-12-2024,WhatsApp,Teacher,475618,Single
CUS004437,Vikram,Nair,Female,36,vikram.nair4437@gmail.com,9450112976,C137,Returning,18-03-2024,WhatsApp,Doctor,1291388,married
CUS004438,Sneha,Iyer,male,40,sneha.iyer4438@gmail.com,9920001622,C084,Premium,10-03-2024,Phone,Engineer,1195496,Single
CUS004439,Sneha,Patel,MALE,63,sneha.patel4439@gmail.com,9836934978,C011,New,06-04-2024,Phone,Engineer,597688,Married
CUS004440,Vikram,Patel,FEMALE,65,,9594299093,C022,Returning,13-07-2024,Email,,888042,married
CUS004441,Sneha,Sharma,MALE,27,sneha.sharma4441@gmail.com,9539315774,C094,premium,23-12-2024,WhatsApp,Business,489847,Married
CUS004442,Priya,Patel,FEMALE,63,priya.patel4442@gmail.com,9705540271,C034,Returning,10-12-2024,Email,Doctor,1708170,Married
CUS004443,Rahul,Sharma,FEMALE,36,rahul.sharma4443@gmail.com,9607118369,C002,premium,21-12-2024,Phone,Engineer,2448749,married
CUS004444,Aarav,Nair,Male,52,aarav.nair4444@gmail.com,9346086808,C153,Premium,03-04-2024,Phone,Engineer,1469273,Single
CUS004445,Vikram,Nair,Male,51,vikram.nair4445@gmail.com,9840812753,C178,New,10-06-2024,Phone,Engineer,2749330,married
CUS004446,Priya,Singh,Female,37,priya.singh4446@gmail.com,9111645099,C033,New,09-07-2024,WhatsApp,Doctor,1930786,Single
CUS004447,Rahul,Iyer,FEMALE,57,rahul.iyer4447@gmail.com,9116091332,C150,Returning,27-02-2024,Phone,Teacher,547959,married
CUS004448,Vikram,Reddy,male,32,vikram.reddy4448@gmail.com,9575275529,C046,Returning,08-09-2024,Phone,Business,2782000,married
CUS004449,Ananya,Reddy,male,33,ananya.reddy4449@gmail.com,9227819499,C203,premium,24-09-2024,WhatsApp,Engineer,1416930,Married
CUS004450,Vikram,Reddy,Male,54,vikram.reddy4450@gmail.com,9758658061,C220,premium,09-07-2024,WhatsApp,Teacher,1703147,Single
CUS004451,Sneha,Singh,FEMALE,55,sneha.singh4451@gmail.com,9472447867,C140,Returning,11-05-2024,Email,Engineer,2407208,married
CUS004452,Vikram,Singh,MALE,35,vikram.singh4452@gmail.com,9541581599,C147,New,20-12-2024,Phone,Doctor,479240,married
CUS004453,Priya,Nair,MALE,22,priya.nair4453@gmail.com,9562372089,C056,New,15-05-2024,Phone,Doctor,1712442,married
CUS004454,Ananya,Reddy,Female,23,ananya.reddy4454@gmail.com,9465105160,C066,Premium,13-04-2024,WhatsApp,Doctor,1487010,Single
CUS004455,Rahul,Iyer,Male,38,rahul.iyer4455@gmail.com,,C094,New,21-01-2024,Email,Business,1551637,married
CUS004456,Ananya,Singh,male,56,ananya.singh4456@gmail.com,9392539281,C134,New,24-02-2024,Email,Teacher,1960470,married
CUS004457,Vikram,Patel,Male,54,vikram.patel4457@gmail.com,9253369311,C107,New,24-05-2024,Email,Teacher,439215,married
CUS004458,Priya,Patel,FEMALE,54,priya.patel4458@gmail.com,9189083002,C067,premium,20-01-2024,Phone,Doctor,341098,Married
CUS004459,Aarav,Iyer,male,35,aarav.iyer4459@gmail.com,9108795057,C170,New,03-07-2024,WhatsApp,Engineer,922751,married
CUS004460,Ananya,Singh,Male,25,ananya.singh4460@gmail.com,9955890302,C048,premium,19-05-2024,Email,Teacher,688119,Single
CUS004461,Rahul,Nair,Male,50,rahul.nair4461@gmail.com,9476029454,C046,Returning,08-02-2024,Email,Doctor,1503553,married
CUS004462,Rahul,Reddy,FEMALE,28,rahul.reddy4462@gmail.com,9634319991,C140,Premium,06-09-2024,Email,Business,647611,Married
CUS004463,Sneha,Sharma,male,65,sneha.sharma4463@gmail.com,9183758462,C210,Returning,09-12-2024,Email,Doctor,589675,married
CUS004464,Sneha,Sharma,male,32,sneha.sharma4464@gmail.com,9612706678,C056,premium,22-11-2024,Phone,Engineer,951629,married
CUS004465,Rahul,Iyer,Male,27,rahul.iyer4465@gmail.com,9146455826,C073,premium,25-08-2024,Phone,Engineer,2267869,married
CUS004466,Vikram,Reddy,FEMALE,62,vikram.reddy4466@gmail.com,9735002129,C112,New,13-07-2024,WhatsApp,Business,1578562,married
CUS004467,Sneha,Singh,Female,48,sneha.singh4467@gmail.com,9743199352,C146,New,02-01-2024,WhatsApp,Business,2150095,married
CUS004468,Aarav,Iyer,male,43,aarav.iyer4468@gmail.com,9225516961,C225,premium,13-05-2024,Email,Teacher,851261,Single
CUS004469,Aarav,Patel,FEMALE,28,aarav.patel4469@gmail.com,9178496881,C127,New,01-03-2024,Email,Teacher,938931,married
CUS004470,Priya,Reddy,MALE,43,priya.reddy4470@gmail.com,9475846673,C237,New,13-10-2024,WhatsApp,Teacher,2756595,married
CUS004471,Ananya,Singh,male,43,ananya.singh4471@gmail.com,9764057354,C119,Premium,21-04-2024,Phone,Teacher,2754133,Married
CUS004472,Rahul,Nair,Male,49,rahul.nair4472@gmail.com,9556726420,C190,New,03-04-2024,WhatsApp,Teacher,1345584,married
CUS004473,Sneha,Singh,Female,29,sneha.singh4473@gmail.com,9634424363,C165,Returning,20-09-2024,Phone,Engineer,2540784,married
CUS004474,Vikram,Nair,Male,37,vikram.nair4474@gmail.com,9408598898,C132,premium,01-04-2024,Phone,Teacher,507261,married
CUS004475,Aarav,Singh,MALE,51,aarav.singh4475@gmail.com,9836002077,C089,Returning,08-03-2024,Email,Business,1273196,married
CUS004476,Vikram,Patel,male,25,vikram.patel4476@gmail.com,9132096365,C150,Premium,09-03-2024,WhatsApp,Engineer,1909769,Married
CUS004477,Rahul,Sharma,Female,54,rahul.sharma4477@gmail.com,9150794292,C198,premium,28-06-2024,Phone,Engineer,2534377,married
CUS004478,Rahul,Singh,MALE,34,rahul.singh4478@gmail.com,9291542299,C045,Premium,11-03-2024,WhatsApp,Teacher,1583806,Married
CUS004479,Priya,Reddy,Female,38,priya.reddy4479@gmail.com,9663855158,C172,New,07-08-2024,Phone,Doctor,2680028,married
CUS004480, Vikram,Nair,FEMALE,47,,9957147593,C201,New,02-06-2024,Email,Teacher,585881,married
CUS004481,Aarav,Iyer,FEMALE,40,aarav.iyer4481@gmail.com,9506676440,C084,premium,13-10-2024,WhatsApp,Doctor,1802248,Single
CUS004482,Rahul,Reddy,Female,64,rahul.reddy4482@gmail.com,9741017414,C173,Premium,21-07-2024,WhatsApp,Engineer,2281276,Married
CUS004483,Vikram,Patel,Female,23,vikram.patel4483@gmail.com,9480498065,C120,New,18-05-2024,Email,Engineer,2111756,Single
CUS004484,Priya,Patel,Female,34,priya.patel4484@gmail.com,9614585165,C105,premium,07-07-2024,Email,Doctor,1459822,married
CUS004485,Ananya,Iyer,Male,40,ananya.iyer4485@gmail.com,9672841733,C176,premium,19-04-2024,Email,Engineer,2319157,Single
CUS004486,Sneha,Sharma,FEMALE,26,sneha.sharma4486@gmail.com,9499030606,C223,Premium,05-12-2024,Phone,Teacher,2785444,married
CUS004487,Rahul,Reddy,Female,27,rahul.reddy4487@gmail.com,9512755127,C136,Premium,20-01-2024,Email,Doctor,2664535,Married
CUS004488,Aarav,Reddy,Female,41,aarav.reddy4488@gmail.com,98 80692379,C049,premium,03-01-2024,Email,Engineer,1017875,Married
CUS004489,Aarav,Sharma,Male,30,aarav.sharma4489@gmail.com,9883199468,C156,Returning,18-05-2024,Email,Teacher,2806303,Married
CUS004490,Sneha,Nair,Female,45,sneha.nair4490@gmail.com,9728614353,C217,Premium,11-04-2024,WhatsApp,Engineer,2988040,Married
CUS004491,Rahul,Singh,male,65,rahul.singh4491@gmail.com,9250600749,C052,Returning,26-12-2024,WhatsApp,Doctor,2795148,married
CUS004492,Priya,Sharma,Male,55,priya.sharma4492@gmail.com,9281092867,C068,Returning,23-04-2024,Phone,Business,1007827,Married
CUS004493,Rahul,Iyer,male,27,rahul.iyer4493@gmail.com,9542536650,C090,premium,12-11-2024,Email,Business,1669424,Single
CUS004494,Ananya,Nair,male,52,ananya.nair4494@gmail.com,9964548738,C035,New,24-11-2024,Email,Engineer,1859395,Married
CUS004495,Priya,Singh,male,32,priya.singh4495@gmail.com,9331604557,C096,premium,09-09-2024,Email,Engineer,2114285,Single
CUS004496,Sneha,Sharma,Male,27,sneha.sharma4496@gmail.com,9645620368,C225,premium,06-09-2024,Phone,Teacher,2292509,Single
CUS004497,Rahul,Sharma,FEMALE,45,rahul.sharma4497@gmail.com,9555725426,C125,New,17-11-2024,Email,Business,991568,married
CUS004498,Ananya,Nair,Female,63,ananya.nair4498@gmail.com,9315280605,C175,premium,09-09-2024,WhatsApp,Engineer,2332603,Married
CUS004499,Ananya,Patel,MALE,25,ananya.patel4499@gmail.com,9879130449,C164,Premium,15-10-2024,WhatsApp,Engineer,793649,married
CUS004500,Aarav,Patel,male,54,aarav.patel4500@gmail.com,9550410293,C135,Premium,04-07-2024,Email,,2372909,married
CUS004501,Ananya,Sharma,male,57,ananya.sharma4501@gmail.com,9323676364,C175,Premium,28-08-2024,Email,Engineer,2378609,Single
CUS004502,Aarav,Iyer,Male,48,aarav.iyer4502@gmail.com,9200602674,C171,Returning,25-09-2024,WhatsApp,Business,2874538,Single
CUS004503,Vikram,Iyer,FEMALE,32,vikram.iyer4503@gmail.com,9714643135,C153,New,11-09-2024,WhatsApp,Business,412385,Married
CUS004504,Rahul,Iyer,MALE,41,rahul.iyer4504@gmail.com,9306021409,C169,Returning,24-08-2024,Email,Doctor,1108883,married
CUS004505,Vikram,Iyer,FEMALE,30,vikram.iyer4505@gmail.com,9683107928,C150,Premium,09-01-2024,Email,Business,1182969,married
CUS004506,Vikram,Reddy,MALE,49,vikram.reddy4506@gmail.com,9711382041,C128,Returning,18-10-2024,Email,Doctor,751382,married
CUS004507,Priya,Reddy,male,44,priya.reddy4507@gmail.com,9103073462,C047,Premium,07-04-2024,Email,Business,1206931,Married
CUS004508,Ananya,Patel,MALE,47,ananya.patel4508@gmail.com,9970765940,C108,Premium,07-12-2024,Email,Doctor,2588954,married
CUS004509,Sneha,Nair,male,53,sneha.nair4509@gmail.com,9828737706,C169,New,28-04-2024,Phone,Doctor,2203594,Married
CUS004510,Rahul,Patel,FEMALE,54,rahul.patel4510@gmail.com,,C096,New,27-05-2024,Phone,Doctor,2463748,Married
CUS004511,Ananya,Iyer,male,57,ananya.iyer4511@gmail.com,9351697435,C219,premium,28-08-2024,Phone,Teacher,708354,Married
CUS004512,Aarav,Sharma,MALE,52,aarav.sharma4512@gmail.com,9681514946,C229,Premium,10-08-2024,Phone,Doctor,1893204,Married
CUS004513,Priya,Sharma,Male,58,priya.sharma4513@gmail.com,9845750055,C193,Premium,01-04-2024,Email,Doctor,1043794,Married
CUS004514,Rahul,Iyer,male,44,rahul.iyer4514@gmail.com,9908807979,C151,Returning,06-11-2024,Email,Business,564649,Single
CUS004515,Priya,Reddy,FEMALE,41,priya.reddy4515@gmail.com,9890306998,C028,Returning,01-03-2024,WhatsApp,Teacher,2994408,Single
CUS004516,Sneha,Iyer,FEMALE,59,sneha.iyer4516@gmail.com,9331261855,C204,New,12-04-2024,Phone,Doctor,1520564,married
CUS004517,Rahul,Reddy,FEMALE,43,rahul.reddy4517@gmail.com,9902456342,C160,Premium,08-02-2024,Phone,Engineer,1296068,Married
CUS004518,Sneha,Sharma,male,57,sneha.sharma4518@gmail.com,9930353409,C055,premium,10-11-2024,Phone,Business,2810225,Single
CUS004519,Priya,Reddy,Male,41,priya.reddy4519@gmail.com,9489513064,C057,Returning,15-04-2024,WhatsApp,Teacher,1914318,married
CUS004520,Sneha,Singh,Male,23,,9681013380,C017,Premium,27-04-2024,Phone,Business,2973951,married
CUS004521,Priya,Iyer,FEMALE,23,priya.iyer4521@gmail.com,98 38426143,C183,Premium,18-11-2024,Phone,Engineer,930850,Single
CUS004522,Ananya,Singh,MALE,29,ananya.singh4522@gmail.com,9742693853,C128,premium,14-10-2024,Phone,Teacher,684529,Married
CUS004523,Sneha,Singh,male,48,sneha.singh4523@gmail.com,9651018435,C204,Returning,09-05-2024,WhatsApp,Teacher,561218,Married
CUS004524,Ananya,Nair,male,32,ananya.nair4524@gmail.com,9551763895,C013,New,08-02-2024,Email,Doctor,2485098,Single
CUS004525,Sneha,Patel,MALE,29,sneha.patel4525@gmail.com,9601162355,C178,Returning,28-06-2024,WhatsApp,Doctor,2873997,married
CUS004526,Rahul,Nair,Female,27,rahul.nair4526@gmail.com,9646221163,C037,Returning,28-06-2024,Phone,Engineer,1722153,Single
CUS004527,Aarav,Iyer,Female,23,aarav.iyer4527@gmail.com,9274262234,C001,Returning,27-03-2024,WhatsApp,Teacher,2840741,married
CUS004528,Aarav,Patel,Male,45,aarav.patel4528@gmail.com,9806639017,C224,premium,14-03-2024,WhatsApp,Teacher,856827,married
CUS004529,Priya,Iyer,FEMALE,51,priya.iyer4529@gmail.com,9800169738,C143,Premium,12-04-2024,Email,Teacher,819150,Married
CUS004530,Aarav,Iyer,MALE,62,aarav.iyer4530@gmail.com,9854489232,C120,New,26-08-2024,Phone,Doctor,1229862,Single
CUS004531,Priya,Iyer,FEMALE,65,priya.iyer4531@gmail.com,9732644053,C063,New,01-12-2024,Phone,Teacher,468180,Single
CUS004532,Priya,Sharma,Female,47,priya.sharma4532@gmail.com,9574327556,C111,premium,04-06-2024,WhatsApp,Engineer,1984404,married
CUS004533,Aarav,Singh,FEMALE,53,aarav.singh4533@gmail.com,9453517921,C081,Returning,03-01-2024,Phone,Doctor,540554,Single
CUS004534,Rahul,Patel,Male,38,rahul.patel4534@gmail.com,9916362958,C227,premium,03-10-2024,Phone,Business,2472085,married
CUS004535,Vikram,Nair,male,32,vikram.nair4535@gmail.com,9754675341,C176,Returning,16-04-2024,WhatsApp,Doctor,1074025,married
CUS004536,Vikram,Nair,male,41,vikram.nair4536@gmail.com,9157065970,C115,Returning,05-06-2024,Phone,Doctor,2868305,Married
CUS004537,Rahul,Sharma,MALE,30,rahul.sharma4537@gmail.com,9451850592,C154,Returning,04-03-2024,Phone,Teacher,1971059,Married
CUS004538,Priya,Singh,Male,55,priya.singh4538@gmail.com,9421956699,C211,premium,01-09-2024,Phone,Teacher,2002438,Married
CUS004539,Sneha,Iyer,FEMALE,40,sneha.iyer4539@gmail.com,9336654023,C057,Returning,12-12-2024,Phone,Engineer,1517145,Married
CUS004540,Sneha,Reddy,Female,23,sneha.reddy4540@gmail.com,9197282496,C092,Premium,21-01-2024,Email,Engineer,1666550,Married
CUS004541,Aarav,Iyer,Female,54,aarav.iyer4541@gmail.com,9972376854,C053,Premium,25-05-2024,WhatsApp,Doctor,640626,married
CUS004542,Sneha,Iyer,Female,63,sneha.iyer4542@gmail.com,9390425407,C092,premium,07-02-2024,Phone,Business,2509511,married
CUS004543,Vikram,Nair,Male,64,vikram.nair4543@gmail.com,9937746198,C033,premium,03-08-2024,Phone,Engineer,781348,married
CUS004544,Sneha,Patel,Male,54,sneha.patel4544@gmail.com,9306544403,C124,premium,24-12-2024,WhatsApp,Doctor,798313,married
CUS004545,Sneha,Sharma,Male,28,sneha.sharma4545@gmail.com,9651530165,C136,premium,23-09-2024,Phone,Doctor,871810,Single
CUS004546,Sneha,Patel,Female,32,sneha.patel4546@gmail.com,9546220757,C056,Premium,12-10-2024,Email,Doctor,2929610,Married
CUS004547,Aarav,Reddy,MALE,57,aarav.reddy4547@gmail.com,9169970442,C022,premium,21-06-2024,Email,Engineer,456555,Single
CUS004548,Ananya,Iyer,Male,34,ananya.iyer4548@gmail.com,9995194133,C023,Returning,27-05-2024,Email,Business,472457,Married
CUS004549,Priya,Reddy,Male,44,priya.reddy4549@gmail.com,9665652440,C094,Returning,15-02-2024,WhatsApp,Teacher,1154639,Single
CUS004550, Rahul,Patel,Female,60,rahul.patel4550@gmail.com,9159074462,C130,Premium,21-12-2024,Phone,Doctor,951472,Single
CUS004551,Ananya,Iyer,MALE,39,ananya.iyer4551@gmail.com,9251245460,C094,New,05-11-2024,Phone,Engineer,1546410,Single
CUS004552,Ananya,Patel,FEMALE,31,ananya.patel4552@gmail.com,9760680664,C226,premium,18-08-2024,Phone,Teacher,1259646,Single
CUS004553,Sneha,Singh,male,43,sneha.singh4553@gmail.com,9195276832,C216,Returning,02-11-2024,Phone,Business,1191542,married
CUS004554,Sneha,Iyer,FEMALE,61,sneha.iyer4554@gmail.com,98 83474285,C084,premium,22-12-2024,WhatsApp,Teacher,2094174,Married
CUS004555,Sneha,Patel,Female,36,sneha.patel4555@gmail.com,9539128902,C100,Premium,17-12-2024,Email,Doctor,1478057,Single
CUS004556,Sneha,Reddy,MALE,24,sneha.reddy4556@gmail.com,9240226158,C056,New,03-09-2024,WhatsApp,Business,1180048,married
CUS004557,Rahul,Iyer,Female,62,rahul.iyer4557@gmail.com,9540880223,C078,Premium,26-11-2024,WhatsApp,Engineer,2281584,Single
CUS004558,Priya,Patel,Male,30,priya.patel4558@gmail.com,9988716812,C202,premium,19-12-2024,WhatsApp,Engineer,2211885,Single
CUS004559,Aarav,Nair,Male,48,aarav.nair4559@gmail.com,9703459349,C057,New,03-06-2024,Email,Teacher,1272039,Married
CUS004560,Priya,Patel,Female,46,,9265377584,C133,premium,20-08-2024,WhatsApp,,656398,Single
CUS004561,Vikram,Patel,FEMALE,59,vikram.patel4561@gmail.com,9386183213,C197,Returning,05-07-2024,WhatsApp,Business,790126,married
CUS004562,Priya,Sharma,Female,49,priya.sharma4562@gmail.com,9580745414,C090,Returning,19-09-2024,Email,Engineer,1154369,Married
CUS004563,Rahul,Patel,male,44,rahul.patel4563@gmail.com,9503592672,C151,New,16-11-2024,Email,Business,2536883,married
CUS004564,Sneha,Reddy,MALE,62,sneha.reddy4564@gmail.com,9655451022,C001,premium,05-06-2024,WhatsApp,Teacher,1743124,Single
CUS004565,Rahul,Patel,FEMALE,55,rahul.patel4565@gmail.com,,C084,Returning,15-02-2024,Email,Doctor,658899,Married
CUS004566,Aarav,Singh,MALE,28,aarav.singh4566@gmail.com,9591037070,C055,Returning,28-10-2024,WhatsApp,Business,2375814,Married
CUS004567,Rahul,Singh,male,23,rahul.singh4567@gmail.com,9302113214,C016,premium,22-11-2024,Phone,Engineer,2459941,Married
CUS004568,Rahul,Singh,male,49,rahul.singh4568@gmail.com,9125606730,C076,New,26-04-2024,Email,Business,2086497,Single
CUS004569,Vikram,Reddy,FEMALE,49,vikram.reddy4569@gmail.com,9750908461,C032,New,24-12-2024,WhatsApp,Teacher,2378261,married
CUS004570,Sneha,Iyer,MALE,25,sneha.iyer4570@gmail.com,9259829702,C193,premium,04-09-2024,Phone,Engineer,2788333,married
CUS004571,Aarav,Singh,MALE,52,aarav.singh4571@gmail.com,9333363003,C188,premium,02-08-2024,Phone,Teacher,2877957,Married
CUS004572,Priya,Nair,Female,58,priya.nair4572@gmail.com,9441590273,C218,New,15-03-2024,Phone,Teacher,330496,Married
CUS004573,Vikram,Nair,FEMALE,32,vikram.nair4573@gmail.com,9296666304,C154,New,19-04-2024,Email,Engineer,688641,Married
CUS004574,Rahul,Sharma,MALE,43,rahul.sharma4574@gmail.com,9356395086,C044,Returning,07-03-2024,WhatsApp,Engineer,786451,married
CUS004575,Vikram,Nair,male,26,vikram.nair4575@gmail.com,9677675672,C110,New,05-11-2024,WhatsApp,Business,525202,married
CUS004576,Rahul,Singh,male,65,rahul.singh4576@gmail.com,9379484440,C235,New,03-05-2024,WhatsApp,Doctor,2002887,Single
CUS004577,Priya,Reddy,male,26,priya.reddy4577@gmail.com,9724460886,C101,Returning,01-06-2024,Phone,Doctor,2187113,Single
CUS004578,Rahul,Iyer,Female,53,rahul.iyer4578@gmail.com,9593739507,C193,Returning,18-07-2024,Email,Business,775772,Single
CUS004579,Vikram,Singh,MALE,40,vikram.singh4579@gmail.com,9403846357,C060,premium,02-10-2024,Email,Engineer,2964207,Single
CUS004580,Rahul,Sharma,male,36,rahul.sharma4580@gmail.com,9166204025,C136,Premium,08-11-2024,Email,Doctor,2015823,Married
CUS004581,Priya,Sharma,MALE,39,priya.sharma4581@gmail.com,9156270009,C130,Returning,08-03-2024,Email,Doctor,1416767,Single
CUS004582,Vikram,Iyer,MALE,23,vikram.iyer4582@gmail.com,9437586319,C147,premium,03-11-2024,Phone,Engineer,1622123,married
CUS004583,Sneha,Reddy,FEMALE,36,sneha.reddy4583@gmail.com,9517634651,C096,New,04-07-2024,Email,Doctor,2436593,Married
CUS004584,Aarav,Sharma,male,60,aarav.sharma4584@gmail.com,9124272749,C125,New,08-12-2024,Email,Doctor,1146746,married
CUS004585,Sneha,Iyer,male,34,sneha.iyer4585@gmail.com,9561388882,C108,Returning,08-06-2024,Email,Doctor,1704023,Married
CUS004586,Ananya,Sharma,Female,27,ananya.sharma4586@gmail.com,9514205772,C045,premium,05-07-2024,WhatsApp,Engineer,1515842,Married
CUS004587,Sneha,Iyer,FEMALE,35,sneha.iyer4587@gmail.com,98 83084904,C208,premium,27-08-2024,Phone,Teacher,2067899,Single
CUS004588,Sneha,Singh,FEMALE,39,sneha.singh4588@gmail.com,9509107949,C212,premium,28-10-2024,WhatsApp,Teacher,1586005,Single
CUS004589,Sneha,Sharma,FEMALE,38,sneha.sharma4589@gmail.com,9348055092,C053,Premium,27-07-2024,Email,Business,1127014,Married
CUS004590,Vikram,Iyer,Female,50,vikram.iyer4590@gmail.com,9426003805,C148,Premium,07-03-2024,Phone,Business,574137,Married
CUS004591,Rahul,Sharma,FEMALE,42,rahul.sharma4591@gmail.com,9865586189,C045,premium,10-06-2024,WhatsApp,Engineer,860760,Married
CUS004592,Sneha,Iyer,Female,25,sneha.iyer4592@gmail.com,9121751393,C099,Premium,20-06-2024,WhatsApp,Business,2666983,Married
CUS004593,Priya,Nair,Male,29,priya.nair4593@gmail.com,9746906955,C167,New,19-01-2024,Email,Business,1887771,Married
CUS004594,Aarav,Nair,Female,35,aarav.nair4594@gmail.com,9893496714,C090,Premium,03-10-2024,Email,Business,1029662,married
CUS004595,Aarav,Iyer,MALE,40,aarav.iyer4595@gmail.com,9533622621,C180,New,19-07-2024,Email,Teacher,356442,married
CUS004596,Sneha,Patel,male,36,sneha.patel4596@gmail.com,9670936166,C142,Returning,02-05-2024,WhatsApp,Engineer,2127864,married
CUS004597,Priya,Patel,Male,34,priya.patel4597@gmail.com,9978666211,C088,Premium,15-06-2024,WhatsApp,Business,1732888,married
CUS004598,Sneha,Sharma,Male,45,sneha.sharma4598@gmail.com,9705924969,C004,premium,25-01-2024,Phone,Teacher,1405018,Single
CUS004599,Ananya,Reddy,FEMALE,26,ananya.reddy4599@gmail.com,9896146564,C065,premium,03-08-2024,WhatsApp,Engineer,2516679,married
CUS004600,Ananya,Nair,male,64,,9524974300,C166,New,28-09-2024,Phone,Engineer,2284615,Single
CUS004601,Rahul,Iyer,MALE,37,rahul.iyer4601@gmail.com,9928138849,C250,Returning,22-09-2024,Phone,Business,2646728,married
CUS004602,Priya,Nair,MALE,63,priya.nair4602@gmail.com,9392869881,C135,premium,01-06-2024,Phone,Business,724503,Single
CUS004603,Aarav,Reddy,male,48,aarav.reddy4603@gmail.com,9679844493,C103,Premium,03-11-2024,Phone,Business,2401772,Married
CUS004604,Rahul,Singh,Male,59,rahul.singh4604@gmail.com,9715131291,C126,premium,10-11-2024,Phone,Teacher,940613,Married
CUS004605,Ananya,Sharma,MALE,64,ananya.sharma4605@gmail.com,9124235090,C124,New,15-10-2024,WhatsApp,Business,692925,married
CUS004606,Aarav,Reddy,Male,54,aarav.reddy4606@gmail.com,9869005795,C164,Premium,09-06-2024,Email,Engineer,1219253,Single
CUS004607,Rahul,Sharma,Male,61,rahul.sharma4607@gmail.com,9835445889,C238,premium,13-07-2024,WhatsApp,Doctor,1042020,Married
CUS004608,Vikram,Nair,Female,39,vikram.nair4608@gmail.com,9166470548,C063,Returning,14-03-2024,Phone,Teacher,2877782,Single
CUS004609,Ananya,Sharma,male,31,ananya.sharma4609@gmail.com,9698653504,C136,Premium,15-08-2024,Phone,Engineer,1788501,Single
CUS004610,Rahul,Sharma,male,27,rahul.sharma4610@gmail.com,9673779628,C021,premium,18-12-2024,Email,Business,356785,Married
CUS004611,Aarav,Nair,male,54,aarav.nair4611@gmail.com,9539967969,C091,premium,24-10-2024,Email,Doctor,1602181,Single
CUS004612,Rahul,Patel,male,39,rahul.patel4612@gmail.com,9617174058,C079,New,04-03-2024,WhatsApp,Business,1197491,Married
CUS004613,Rahul,Nair,MALE,64,rahul.nair4613@gmail.com,9334028561,C036,premium,06-06-2024,Phone,Business,460412,Single
CUS004614,Rahul,Singh,FEMALE,39,rahul.singh4614@gmail.com,9230745668,C243,Returning,07-07-2024,Email,Doctor,1890366,Single
CUS004615,Priya,Iyer,FEMALE,49,priya.iyer4615@gmail.com,9711469637,C190,premium,17-11-2024,Email,Business,1473810,Single
CUS004616,Priya,Sharma,male,45,priya.sharma4616@gmail.com,9746922094,C180,New,11-06-2024,Phone,Business,979399,Single
CUS004617,Ananya,Iyer,MALE,60,ananya.iyer4617@gmail.com,9966838345,C246,Premium,01-03-2024,Phone,Teacher,868618,married
CUS004618,Sneha,Sharma,Male,44,sneha.sharma4618@gmail.com,9816716405,C202,premium,05-05-2024,WhatsApp,Doctor,1740821,Married
CUS004619,Ananya,Sharma,FEMALE,37,ananya.sharma4619@gmail.com,9911104030,C048,New,19-10-2024,WhatsApp,Doctor,1514778,married
CUS004620, Ananya,Sharma,Male,51,ananya.sharma4620@gmail.com,,C026,premium,08-10-2024,WhatsApp,,2227544,married
CUS004621,Ananya,Sharma,Male,65,ananya.sharma4621@gmail.com,9540479986,C244,Premium,22-07-2024,WhatsApp,Teacher,2955743,Married
CUS004622,Priya,Singh,male,60,priya.singh4622@gmail.com,9249979915,C239,Premium,14-01-2024,Phone,Teacher,2372353,Married
CUS004623,Vikram,Reddy,MALE,47,vikram.reddy4623@gmail.com,9919348028,C230,Returning,01-03-2024,Email,Business,2454547,Single
CUS004624,Rahul,Nair,male,34,rahul.nair4624@gmail.com,9325614835,C188,Returning,14-07-2024,Email,Business,1811999,Single
